"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","CDSD","CLDD","DP01","DP10","DSND","DSNW","DT00","DT32","DX32","DX70","DX90","EMNT","EMSD","EMSN","EMXP","EMXT","HDSD","HTDD","MNPN","MXPN","PRCP","SNOW","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WDFG","WSF2","WSF5","WSFG"
"USC00457180","ROSALIA, WA US","47.23446","-117.36364","737.6","2022-08",,"446","259",,,"0","0","0","0","0","30","21","41","0","0.0",,"102","28","12",,,,"0.0","73.2","91.5","54.9",,,,,,,
"USC00457180","ROSALIA, WA US","47.23446","-117.36364","737.6","2022-09",,"509","63","4","1","0","0","0","0","0","28","4","34","0","0.0","0.15","105","117","89",,,"0.25","0.0","64.1","80.9","47.4",,,,,,,
"USC00457180","ROSALIA, WA US","47.23446","-117.36364","737.6","2022-10",,"509","0","6","3","0","0","0","0","0","19","0","33","0","0.0","0.76","83","441","324",,,"1.45","0.0","54.6","68.5","40.6",,,,,,,
"USC00457180","ROSALIA, WA US","47.23446","-117.36364","737.6","2022-11",,"509","0","11","8","5","4","1","28","3","0","0","-3","3","2.5","0.65","53","1463","1021",,,"3.43","8.4","30.9","39.8","22.1",,,,,,,
"USC00457180","ROSALIA, WA US","47.23446","-117.36364","737.6","2022-12",,"509","0","14","11","25","7","3","28","18","0","0","-8","9","4.2","0.94","46","2755","1293",,,"3.96","18.1","23.3","29.7","16.9",,,,,,,
"USC00457180","ROSALIA, WA US","47.23446","-117.36364","737.6","2023-02",,,"0","7","3",,,"0","22","2","0","0","5",,,"0.28","49",,"777",,,"0.78",,"33.9","41.8","26.0",,,,,,,
"USC00457180","ROSALIA, WA US","47.23446","-117.36364","737.6","2023-03",,,"0","11","4","8","4","0","26","1","0","0","10","3","2.4","0.42","60",,"818",,,"1.24","7.5","36.6","46.4","26.8",,,,,,,
"USC00457180","ROSALIA, WA US","47.23446","-117.36364","737.6","2023-04",,,"1","11","3","2","1","0","15","0","3","0","23","4","4.0","0.26","85",,"577",,,"0.99","4.1","45.1","56.2","34.1",,,,,,,
"USC00457180","ROSALIA, WA US","47.23446","-117.36364","737.6","2023-05",,,"51",,,"0","0","0","0","0","22","0","39","0","0.0",,"89",,"139",,,,"0.0","62.1","75.5","48.8",,,,,,,
"USC00457180","ROSALIA, WA US","47.23446","-117.36364","737.6","2023-06",,,"41","4","1","0","0","0","0","0","25","0","38","0","0.0","0.44","89",,"118",,,"0.54","0.0","62.4","77.2","47.6",,,,,,,
"USC00457180","ROSALIA, WA US","47.23446","-117.36364","737.6","2023-07",,,"155","2","1","0","0","0","0","0","29","13","39","0","0.0","0.10","97","15","15",,,"0.11","0.0","69.8","88.1","51.6",,,,,,,
"USC00457180","ROSALIA, WA US","47.23446","-117.36364","737.6","2023-08",,,"159","8","3","0","0","0","0","0","29","11","43","0","0.0","0.32","103","34","19",,,"0.83","0.0","69.7","85.3","54.0",,,,,,,
"USC00457180","ROSALIA, WA US","47.23446","-117.36364","737.6","2023-09",,,"38","10","3","0","0","0","0","0","20","1","40","0","0.0","0.23","91","180","146",,,"0.88","0.0","61.3","74.6","48.0",,,,,,,
"USC00457180","ROSALIA, WA US","47.23446","-117.36364","737.6","2023-10",,,"0","7","4","0","0","0","7","0","11","0","17","0","0.0","0.32","82","635","455",,,"0.84","0.0","50.3","62.4","38.2",,,,,,,
"USC00457180","ROSALIA, WA US","47.23446","-117.36364","737.6","2023-11",,,"0","11","7","0","0","0","20","2","0","0","17","0","0.5","0.74","57","1450","815",,,"2.92","0.5","37.8","45.9","29.8",,,,,,,
"USC00457180","ROSALIA, WA US","47.23446","-117.36364","737.6","2023-12",,,"0","15","9","4","2","0","22","1","0","0","20","3","3.8","1.06","53","2364","914",,,"3.53","8.2","35.5","41.2","29.9",,,,,,,
"USC00243113","FORT BENTON, MT US","47.8304","-110.6611","807.4","2013-01","6.5","0","0","6","3","17","3","6","31","14","0","0","-18","8","6.3","0.53","55","4439","1326",,,"0.86","13.1","22.2","34.6","9.9",,,,,,,"21.9"
"USC00243113","FORT BENTON, MT US","47.8304","-110.6611","807.4","2013-02","4.5","0","0","3","0","1","0","0","27","2","0","0","1","2","0.5","0.05","58","5357","919",,,"0.09","0.7","32.2","44.9","19.4",,,,,,,"23.9"
"USC00243113","FORT BENTON, MT US","47.8304","-110.6611","807.4","2013-03","4.9","0","0","7","2","6","2","1","28","5","0","0","-1","2","2.5","0.18","68","6306","949",,,"0.46","5.4","34.4","48.5","20.3",,,,,,,"34.0"
"USC00243113","FORT BENTON, MT US","47.8304","-110.6611","807.4","2013-04","6.0","0","0","9","3","6","4","0","20","3","4","0","13","3","3.0","0.32","77","7012","706",,,"0.83","8.8","41.5","55.1","27.9",,,,,,,"31.1"
"USC00243113","FORT BENTON, MT US","47.8304","-110.6611","807.4","2013-05","4.7","9","9","12","8","0","0","0","4","0","16","0","14","0","0.0","0.78","89","7327","315",,,"2.95","0.0","55.1","68.7","41.6",,,,,,,"30.0"
"USC00243113","FORT BENTON, MT US","47.8304","-110.6611","807.4","2013-06","4.5","53","44","10","5","0","0","0","0","0","24","1","34","0","0.0","0.74","90","7463","135",,,"2.35","0.0","62.0","75.2","48.7",,,,,,,"27.1"
"USC00243113","FORT BENTON, MT US","47.8304","-110.6611","807.4","2013-07","4.3","252","199","5","2","0","0","0","0","0","31","13","46","0","0.0","1.64","99","7","7",,,"2.07","0.0","71.2","86.7","55.7",,,,,,,"32.0"
"USC00243113","FORT BENTON, MT US","47.8304","-110.6611","807.4","2013-08","2.0","436","183","10","3","0","0","0","0","0","31","14","48","0","0.0","0.79","100","16","9",,,"1.57","0.0","70.6","87.2","54.1",,,,,,,"28.0"
"USC00243113","FORT BENTON, MT US","47.8304","-110.6611","807.4","2013-09","2.2","517","81","7","4","0","0","0","0","0","22","7","33","0","0.0","0.49","99","166","150",,,"1.38","0.0","62.7","78.3","47.1",,,,,,,"21.9"
"USC00243113","FORT BENTON, MT US","47.8304","-110.6611","807.4","2013-10","2.9","517","0","5","3","3","2","0","27","2","5","0","11","3","1.7","0.22","78","864","697",,,"0.57","3.2","42.5","57.8","27.2",,,,,,,"36.0"
"USC00243113","FORT BENTON, MT US","47.8304","-110.6611","807.4","2013-11","3.1","517","0","5","1","5","2","2","28","4","0","0","-9","4","4.4","0.30","59","1877","1014",,,"0.45","6.2","31.2","46.1","16.3",,,,,,,"19.9"
"USC00243113","FORT BENTON, MT US","47.8304","-110.6611","807.4","2013-12","3.8","517","0","11","4","24","5","11","30","14","0","0","-37","6","4.9","0.22","61","3346","1469",,,"0.90","15.5","17.6","31.5","3.7",,,,,,,"28.0"
"USC00243113","FORT BENTON, MT US","47.8304","-110.6611","807.4","2014-01","6.0","0","0","8","3","11","3","4","28","6","0","0","-16","5","4.9","0.32","62","4479","1133",,,"0.75","9.8","28.4","41.9","15.0",,,,,,,"34.9"
"USC00243113","FORT BENTON, MT US","47.8304","-110.6611","807.4","2014-02","4.7","0","0","10","2","19","5","15","26","15","0","0","-31","5","1.8","0.22","52","5899","1419",,,"0.58","8.9","14.3","26.7","1.9",,,,,,,"28.0"
"USC00243113","FORT BENTON, MT US","47.8304","-110.6611","807.4","2014-03","5.4","0","0","13","4","17","2","5","27","12","0","0","-14","6","5.7","0.33","63","7084","1185",,,"1.10","11.5","26.8","36.6","16.9",,,,,,,"25.9"
"USC00243113","FORT BENTON, MT US","47.8304","-110.6611","807.4","2014-04","5.6","0","0","11","2","1","1","0","21","0","3","0","15","1","1.1","0.36","77","7707","623",,,"0.84","1.1","44.2","58.3","30.1",,,,,,,"31.1"
"USC00243113","FORT BENTON, MT US","47.8304","-110.6611","807.4","2014-05","3.8","6","6","10","4","0","0","0","5","0","16","0","25","0","0.0","0.45","89","8052","345",,,"1.23","0.0","54.0","68.4","39.6",,,,,,,"21.0"
"USC00243113","FORT BENTON, MT US","47.8304","-110.6611","807.4","2014-06","2.7","14","9","18","9","0","0","0","0","0","20","0","37","0","0.0","0.64","84","8224","172",,,"3.00","0.0","59.6","72.6","46.5",,,,,,,"23.9"
"USC00243113","FORT BENTON, MT US","47.8304","-110.6611","807.4","2014-07","2.0","236","222","5","0","0","0","0","0","0","31","14","45","0","0.0","0.07","97","6","6",,,"0.18","0.0","72.0","88.0","56.0",,,,,,,"23.9"
"USC00243113","FORT BENTON, MT US","47.8304","-110.6611","807.4","2014-08","2.7","433","196","10","6","0","0","0","0","0","27","11","44","0","0.0","1.93","98","51","45",,,"4.05","0.0","69.9","84.0","55.8",,,,,,,"30.0"
"USC00243113","FORT BENTON, MT US","47.8304","-110.6611","807.4","2014-09","2.0","452","19","7","4","0","0","0","2","0","19","2","26","0","0.0","0.68","94","301","250",,,"1.67","0.0","57.3","72.4","42.2",,,,,,,"19.9"
"USC00243113","FORT BENTON, MT US","47.8304","-110.6611","807.4","2014-10","2.2","452","0","8","1","0","0","0","10","0","12","0","19","0","0.0","0.34","83","729","428",,,"0.62","0.0","51.2","67.0","35.5",,,,,,,"23.9"
"USC00243113","FORT BENTON, MT US","47.8304","-110.6611","807.4","2014-11","3.4","452","0","9","4","17","3","10","27","8","0","0","-18","4","3.5","0.24","68","1818","1089",,,"0.87","10.3","27.4","40.5","14.2",,,,,,,"27.1"
"USC00243113","FORT BENTON, MT US","47.8304","-110.6611","807.4","2014-12","2.2","452","0","7","3","13","4","6","29","12","0","0","-22","10","6.6","0.45","64","3039","1221",,,"1.00","15.1","25.6","36.8","14.4",,,,,,,"17.9"
"USC00243113","FORT BENTON, MT US","47.8304","-110.6611","807.4","2015-01","4.5","0","0","6","3","23","4","10","25","12","1","0","-24","11","6.4","0.26","70","4309","1270",,,"0.94","17.0","24.0","35.5","12.5",,,,,,,"32.0"
"USC00243113","FORT BENTON, MT US","47.8304","-110.6611","807.4","2015-02","3.8","0","0","11","2","7","1","2","26","12","0","0","-13","4","3.1","0.15","68","5310","1001",,,"0.55","5.4","29.3","40.5","18.0",,,,,,,"32.0"
"USC00243113","FORT BENTON, MT US","47.8304","-110.6611","807.4","2015-03","2.5","0","0","7","0","0","0","1","26","2","4","0","0","0","0.4","0.09","78","6042","732",,,"0.20","0.9","41.4","57.3","25.5",,,,,,,"45.0"
"USC00243113","FORT BENTON, MT US","47.8304","-110.6611","807.4","2015-04","2.9","0","0","7","1","1","0","0","21","0","8","0","19","1","0.6","0.25","82","6618","575",,,"0.60","0.6","45.8","62.5","29.2",,,,,,,"33.1"
"USC00243113","FORT BENTON, MT US","47.8304","-110.6611","807.4","2015-05","3.1","0","0","11","7","0","0","0","6","0","10","0","24","0","0.0","1.18","79","7008","390",,,"2.93","0.0","52.4","64.8","40.0",,,,,,,"19.9"
"USC00243113","FORT BENTON, MT US","47.8304","-110.6611","807.4","2015-06","3.1","112","112","3","2","0","0","0","0","0","28","6","40","0","0.0","0.77","101","7055","47",,,"0.93","0.0","67.2","83.1","51.3",,,,,,,"25.1"
"USC00243113","FORT BENTON, MT US","47.8304","-110.6611","807.4","2015-07","3.1","276","164","7","5","0","0","0","0","0","29","9","46","0","0.0","1.36","96","36","36",,,"2.59","0.0","69.1","84.2","54.0",,,,,,,"51.9"
"USC00243113","FORT BENTON, MT US","47.8304","-110.6611","807.4","2015-08","2.0","457","181","5","1","0","0","0","1","0","28","14","31","0","0.0","0.16","102","80","43",,,"0.28","0.0","69.4","86.6","52.2",,,,,,,"31.1"
"USC00243113","FORT BENTON, MT US","47.8304","-110.6611","807.4","2015-09","2.2","468","10","7","6","0","0","0","3","0","20","2","28","0","0.0","0.42","94","294","214",,,"1.51","0.0","58.2","74.2","42.2",,,,,,,"36.9"
"USC00243113","FORT BENTON, MT US","47.8304","-110.6611","807.4","2015-10","2.0","472","4","6","3","0","0","0","17","0","12","0","19","0","0.0","0.36","86","803","510",,,"0.74","0.0","48.7","65.0","32.4",,,,,,,"40.0"
"USC00243113","FORT BENTON, MT US","47.8304","-110.6611","807.4","2015-11","5.6","472","0","7","2","7","1","3","27","8","0","0","-14","6","6.2","0.47","66","1759","956",,,"1.03","7.2","33.1","44.9","21.4",,,,,,,"53.9"
"USC00243113","FORT BENTON, MT US","47.8304","-110.6611","807.4","2015-12","2.7","472","0","8","2","19","2","5","28","14","0","0","-13","5","1.7","0.19","64","3010","1250",,,"0.52","5.1","24.7","35.4","13.9",,,,,,,"55.0"
"USC00243113","FORT BENTON, MT US","47.8304","-110.6611","807.4","2016-01","3.8","0","0","8","3","23","1","7","28","15","0","0","-16","6","1.6","0.19","62","4320","1310",,,"0.70","3.7","22.7","33.5","12.0",,,,,,,"42.1"
"USC00243113","FORT BENTON, MT US","47.8304","-110.6611","807.4","2016-02","4.9","0","0","3","0","0","0","0","24","0","1","0","12","0","0.1","0.03","70","5106","786",,,"0.06","0.1","37.9","51.7","24.1",,,,,,,"45.0"
"USC00243113","FORT BENTON, MT US","47.8304","-110.6611","807.4","2016-03","3.4","0","0","9","3","0","0","0","29","0","3","0","8","0","0.1","0.24","73","5883","777",,,"0.73","0.1","39.9","55.7","24.2",,,,,,,"40.9"
"USC00243113","FORT BENTON, MT US","47.8304","-110.6611","807.4","2016-04","4.9","0","0","12","7","1","0","0","11","0","10","0","23","1","0.6","0.96","80","6396","512",,,"2.63","0.6","47.9","61.8","34.1",,,,,,,"34.0"
"USC00243113","FORT BENTON, MT US","47.8304","-110.6611","807.4","2016-05","4.5","2","2","15","6","0","0","0","2","0","12","0","30","0","0.0","0.56","87","6756","361",,,"2.37","0.0","53.4","66.8","40.0",,,,,,,"28.0"
"USC00243113","FORT BENTON, MT US","47.8304","-110.6611","807.4","2016-06","4.3","77","76","8","5","0","0","0","0","0","26","4","36","0","0.0","0.40","94","6848","92",,,"1.43","0.0","64.5","80.8","48.1",,,,,,,"40.0"
"USC00243113","FORT BENTON, MT US","47.8304","-110.6611","807.4","2016-07",,"240","162","7","5","0","0","0","0","0","30","10","45","0","0.0","0.88","98","24","24",,,"1.87","0.0","69.5","85.7","53.3",,,,,,,
"USC00243113","FORT BENTON, MT US","47.8304","-110.6611","807.4","2016-08","3.8","347","108","6","3","0","0","0","0","0","29","8","40","0","0.0","0.58","95","72","48",,,"1.39","0.0","66.9","83.2","50.7",,,,,,,"30.0"
"USC00243113","FORT BENTON, MT US","47.8304","-110.6611","807.4","2016-09","2.5","369","22","11","7","0","0","0","2","0","19","2","27","0","0.0","0.96","96","330","258",,,"2.83","0.0","57.1","71.7","42.5",,,,,,,"36.0"
"USC00243113","FORT BENTON, MT US","47.8304","-110.6611","807.4","2016-10","2.5","369","0","15","7","0","1","0","13","0","4","0","17","0","1.6","0.74","78","936","606",,,"2.48","1.9","45.4","57.6","33.3",,,,,,,"40.0"
"USC00243113","FORT BENTON, MT US","47.8304","-110.6611","807.4","2016-11","2.7","369","0","4","0","0","0","0","24","0","4","0","10","0","0.3","0.03","76","1620","685",,,"0.08","0.3","42.2","57.2","27.1",,,,,,,"28.0"
"USC00243113","FORT BENTON, MT US","47.8304","-110.6611","807.4","2016-12","6.0","369","0","7","1","12","2","13","31","15","0","0","-28","4","2.4","0.10","51","3106","1486",,,"0.30","6.3","17.1","27.3","6.8",,,,,,,"48.1"
"USC00243113","FORT BENTON, MT US","47.8304","-110.6611","807.4","2017-01","2.9","0","0","8","5","23","6","16","28","18","0","0","-30","8","5.8","0.24","55","4649","1543",,,"0.91","16.3","15.2","27.0","3.5",,,,,,,"31.1"
"USC00243113","FORT BENTON, MT US","47.8304","-110.6611","807.4","2017-02","3.6","0","0","5","3","12","3","8","26","12","0","0","-14","4","2.3","0.31","68","5730","1081",,,"0.64","5.5","26.4","37.5","15.3",,,,,,,"36.0"
"USC00243113","FORT BENTON, MT US","47.8304","-110.6611","807.4","2017-03","3.1","0","0","4","1","5","2","0","27","5","2","0","9","4","3.0","0.18","79","6615","885",,,"0.35","6.0","36.4","50.4","22.5",,,,,,,"36.0"
"USC00243113","FORT BENTON, MT US","47.8304","-110.6611","807.4","2017-04","3.6","0","0","14","11","0","1","0","12","0","3","0","22","0","2.6","0.77","74","7197","582",,,"3.22","2.6","45.6","58.5","32.7",,,,,,,"42.1"
"USC00243113","FORT BENTON, MT US","47.8304","-110.6611","807.4","2017-05","4.3","13","13","10","4","0","0","0","2","0","18","1","32","0","0.0","0.44","90","7470","273",,,"1.20","0.0","56.6","71.5","41.7",,,,,,,"46.1"
"USC00243113","FORT BENTON, MT US","47.8304","-110.6611","807.4","2017-06","4.3","83","70","5","4","0","0","0","0","0","29","5","42","0","0.0","0.54","98","7553","82",,,"1.63","0.0","64.6","79.8","49.4",,,,,,,"44.1"
"USC00243113","FORT BENTON, MT US","47.8304","-110.6611","807.4","2017-07","2.2","394","311","3","1","0","0","0","0","0","31","23","47","0","0.0","0.12","102","0","0",,,"0.14","0.0","75.0","93.7","56.4",,,,,,,"38.9"
"USC00243113","FORT BENTON, MT US","47.8304","-110.6611","807.4","2017-08","0.9","515","121","3","0","0","0","0","0","0","31","11","43","0","0.0","0.05","96","16","16",,,"0.12","0.0","68.4","86.3","50.4",,,,,,,"23.0"
"USC00243113","FORT BENTON, MT US","47.8304","-110.6611","807.4","2017-09","1.6","568","52","6","3","0","0","0","3","0","19","6","28","0","0.0","0.59","97","285","268",,,"1.14","0.0","57.8","73.9","41.7",,,,,,,"25.9"
"USC00243113","FORT BENTON, MT US","47.8304","-110.6611","807.4","2017-10","4.0","568","0","8","2","2","1","0","17","0","9","0","17","3","2.7","0.17","79","891","607",,,"0.43","3.1","45.4","59.4","31.5",,,,,,,"47.0"
"USC00243113","FORT BENTON, MT US","47.8304","-110.6611","807.4","2017-11","5.1","568","0","8","2","8","1","2","25","7","2","0","-4","2","1.7","0.20","71","1827","935",,,"0.48","3.7","33.8","45.4","22.2",,,,,,,"46.1"
"USC00243113","FORT BENTON, MT US","47.8304","-110.6611","807.4","2017-12","4.7","568","0","7","4","13","5","9","29","12","0","0","-20","14","7.8","0.41","60","3129","1302",,,"1.30","21.7","23.0","33.3","12.6",,,,,,,"38.9"
"USC00243113","FORT BENTON, MT US","47.8304","-110.6611","807.4","2018-01","2.9","0","0","4","1","29","3","9","30","11","0","0","-30","14","2.3","0.11","54","4495","1366",,,"0.31","5.8","20.9","32.7","9.2",,,,,,,"38.0"
"USC00243113","FORT BENTON, MT US","47.8304","-110.6611","807.4","2018-02","3.6","0","0","13","5","28","6","14","28","21","0","0","-29","12","5.6","0.39","43","6084","1590",,,"1.39","23.2","8.2","21.1","-4.6",,,,,,,"38.0"
"USC00243113","FORT BENTON, MT US","47.8304","-110.6611","807.4","2018-03","2.2","0","0","7","2","22","1","2","31","10","0","0","-3","8","1.8","0.11","57","7247","1163",,,"0.34","3.6","27.5","38.1","16.8",,,,,,,"40.0"
"USC00243113","FORT BENTON, MT US","47.8304","-110.6611","807.4","2018-04","3.1","0","0","9","2","6","4","2","22","4","6","0","-8","3","3.1","0.48","81","8009","762",,,"0.89","9.4","39.6","53.6","25.6",,,,,,,"36.0"
"USC00243113","FORT BENTON, MT US","47.8304","-110.6611","807.4","2018-05","4.0","18","18","11","5","0","0","0","0","0","22","0","33","0","0.0","0.87","85","8194","186",,,"1.94","0.0","59.6","73.5","45.7",,,,,,,"21.0"
"USC00243113","FORT BENTON, MT US","47.8304","-110.6611","807.4","2018-06","4.3","63","45","13","7","0","0","0","0","0","21","2","40","0","0.0","1.21","93","8304","110",,,"3.04","0.0","62.8","75.3","50.3",,,,,,,"30.0"
"USC00243113","FORT BENTON, MT US","47.8304","-110.6611","807.4","2018-07","2.9","249","186","5","0","0","0","0","0","0","30","13","39","0","0.0","0.04","101","29","29",,,"0.11","0.0","70.1","87.1","53.0",,,,,,,"40.0"
"USC00243113","FORT BENTON, MT US","47.8304","-110.6611","807.4","2018-08","2.2","402","153","4","3","0","0","0","0","0","29","13","35","0","0.0","0.52","104","96","67",,,"0.87","0.0","67.8","85.8","49.7",,,,,,,"40.0"
"USC00243113","FORT BENTON, MT US","47.8304","-110.6611","807.4","2018-09","1.6","413","11","9","4","0","0","0","0","0","14","1","33","0","0.0","0.86","91","377","281",,,"1.69","0.0","56.0","69.3","42.8",,,,,,,"29.1"
"USC00243113","FORT BENTON, MT US","47.8304","-110.6611","807.4","2018-10","2.7","413","0","7","1","1","0","0","26","0","5","0","23","1","0.8","0.25","80","1023","646",,,"0.46","1.0","44.1","58.3","30.0",,,,,,,"36.0"
"USC00243113","FORT BENTON, MT US","47.8304","-110.6611","807.4","2018-11","3.6","413","0","12","3","7","3","1","25","5","0","0","0","3","2.3","0.17","64","1968","944",,,"0.81","6.8","33.5","46.1","21.0",,,,,,,"45.0"
"USC00243113","FORT BENTON, MT US","47.8304","-110.6611","807.4","2018-12","5.4","413","0","3","0","3","0","0","28","5","0","0","2","1","0.8","0.05","59","3042","1075",,,"0.13","2.0","30.3","42.3","18.4",,,,,,,"44.1"
"USC00243113","FORT BENTON, MT US","47.8304","-110.6611","807.4","2019-01","3.1","0","0","5","3","10","4","4","28","8","0","0","-8","7","4.1","0.26","58","4219","1177",,,"0.61","9.6","27.0","40.2","13.9",,,,,,,"40.9"
"USC00243113","FORT BENTON, MT US","47.8304","-110.6611","807.4","2019-02","2.2","0","0","14","7","26","10","26","28","25","0","0","-31","17","3.8","0.35","60","6087","1868",,,"1.61","28.8","-1.7","10.3","-13.8",,,,,,,"44.1"
"USC00243113","FORT BENTON, MT US","47.8304","-110.6611","807.4","2019-03","2.7","0","0","6","0","22","1","9","29","10","0","0","-31","16","1.0","0.09","62","7354","1267",,,"0.27","3.0","24.1","36.3","11.9",,,,,,,"25.9"
"USC00243113","FORT BENTON, MT US","47.8304","-110.6611","807.4","2019-04","4.7","0","0","11","5","1","1","0","15","0","4","0","14","1","1.2","0.39","78","7929","575",,,"1.30","1.4","45.8","57.8","33.9",,,,,,,"42.9"
"USC00243113","FORT BENTON, MT US","47.8304","-110.6611","807.4","2019-05","4.5","4","4","11","7","1","1","0","7","0","9","0","18","2","2.0","0.34","85","8372","443",,,"1.74","2.2","50.8","62.9","38.8",,,,,,,"33.1"
"USC00243113","FORT BENTON, MT US","47.8304","-110.6611","807.4","2019-06","4.3","30","26","10","6","0","0","0","0","0","26","0","38","0","0.0","0.99","89","8477","105",,,"2.76","0.0","62.4","76.5","48.2",,,,,,,"29.1"
