"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00395406","MC LAUGHLIN 2 SW, SD US","45.78861","-100.82722","625.8","2015-03","0","7","0",",7","3",",7","0",",7",,,"0",",7","4",",7","29",",7","4",",7","3",",7","0",",7","-7",",7,06,+",,,"0.0",",T,7,23,","0.05",",,7,29,","75",",7,16,","7358","7","919",",7","0.10",",,,7","0.0",",T,,7","35.3",",7","50.2",",,,7","20.5",",,,7"
"USC00395406","MC LAUGHLIN 2 SW, SD US","45.78861","-100.82722","625.8","2015-04","0","7","0",",7","4",",7","1",",7",,,"0",",7","0",",7","21",",7","0",",7","6",",7","0",",7","16",",7,04,",,,"0.0",",,7,30,+","0.66",",,7,19,","81",",7,15,","7951","7","593",",7","0.70",",,,7","0.0",",,,7","45.2",",7","61.0",",,,7","29.4",",,,7"
"USC00395406","MC LAUGHLIN 2 SW, SD US","45.78861","-100.82722","625.8","2015-05","5","7","5",",7","11",",7","9",",7",,,"1",",7","0",",7","7",",7","0",",7","14",",7","0",",7","28",",7,20,+",,,"6.0",",,7,10,","1.65",",,7,10,","89",",7,03,","8318","7","367",",7","6.40",",,,7","6.5",",,,7","53.3",",7","66.1",",,,7","40.6",",,,7"
"USC00395406","MC LAUGHLIN 2 SW, SD US","45.78861","-100.82722","625.8","2015-06","92","7","87",",7","9",",7","8",",7",,,"0",",7","0",",7","0",",7","0",",7","28",",7","4",",7","45",",7,01,",,,"0.0",",,7,30,+","1.12",",,7,22,","92",",7,30,+","8354","7","36",",7","3.71",",,,7","0.0",",,,7","66.7",",7","80.5",",,,7","52.8",",,,7"
"USC00395406","MC LAUGHLIN 2 SW, SD US","45.78861","-100.82722","625.8","2015-07","308","7","217",",7","7",",7","6",",7",,,"0",",7","0",",7","0",",7","0",",7","31",",7","14",",7","49",",7,09,",,,"0.0",",,7,31,+","0.74",",,7,27,","98",",7,24,","6","7","6",",7","2.49",",,,7","0.0",",,,7","71.8",",7","86.7",",,,7","56.9",",,,7"
"USC00395406","MC LAUGHLIN 2 SW, SD US","45.78861","-100.82722","625.8","2015-08","485","7","177",",7","6",",7","5",",7",,,"0",",7","0",",7","0",",7","0",",7","29",",7","8",",7","40",",7,24,",,,"0.0",",,7,31,+","1.31",",,7,18,","102",",7,16,","48","7","42",",7","3.42",",,,7","0.0",",,,7","69.3",",7","84.6",",,,7","54.1",",,,7"
"USC00395406","MC LAUGHLIN 2 SW, SD US","45.78861","-100.82722","625.8","2015-09","577","7","92",",7","3",",7","2",",7",,,"0",",7","0",",7","0",",7","0",",7","27",",7","4",",7","36",",7,30,+",,,"0.0",",,7,30,+","0.19",",,7,04,","103",",7,04,","142","7","94",",7","0.36",",,,7","0.0",",,,7","64.9",",7","80.1",",,,7","49.7",",,,7"
"USC00395406","MC LAUGHLIN 2 SW, SD US","45.78861","-100.82722","625.8","2015-10","581","7","4",",7","6",",7","4",",7",,,"0",",7","0",",7","10",",7","0",",7","8",",7","1",",7","26",",7,16,",,,"0.0",",,7,31,+","0.68",",,7,02,","90",",7,12,","622","7","481",",7","1.75",",,,7","0.0",",,,7","49.6",",7","62.7",",,,7","36.6",",,,7"
"USC00395406","MC LAUGHLIN 2 SW, SD US","45.78861","-100.82722","625.8","2015-11","581","7","0",",7","4",",7","1",",7",,,"1",",7","2",",7","24",",7","4",",7","0",",7","0",",7","-3",",7,27,",,,"1.0",",,7,29,","0.18",",,7,05,","67",",7,15,+","1566","7","943",",7","0.24",",,,7","1.3",",,,7","33.5",",7","45.8",",,,7","21.3",",,,7"
"USC00395406","MC LAUGHLIN 2 SW, SD US","45.78861","-100.82722","625.8","2016-01",,,,,"1",",7","0",",7",,,"1",",7",,,,,,,,,,,,,,,"1.0",",,7,08,","0.05",",,7,08,",,,,,,,"0.05",",,,7","1.0",",,,7",,,,,,
"USC00395406","MC LAUGHLIN 2 SW, SD US","45.78861","-100.82722","625.8","2016-02",,,"0",",7","4",",7","1",",7",,,"2",",7","0",",7","29",",7","4",",7","1",",7","0",",7","3",",7,13,",,,"4.0",",,7,14,","0.35",",,7,14,","70",",7,28,",,,"1033",",7","0.45",",,,7","6.0",",,,7","29.4",",7","39.8",",,,7","18.9",",,,7"
"USC00395406","MC LAUGHLIN 2 SW, SD US","45.78861","-100.82722","625.8","2016-03",,,"0","1,7","3",",7","2",",7",,,"1",",7","0",",7","26",",7","1","1,7","4","1,7","0","1,7","7",",7,01,",,,"1.0",",,7,19,","0.69",",,7,30,","73","1,7,07,",,,"805","1,7","0.84",",,,7","1.0",",,,7","37.9","1,7","53.5","1,,,7","22.3",",,,7"
"USC00395406","MC LAUGHLIN 2 SW, SD US","45.78861","-100.82722","625.8","2016-04",,,"0",",7","7",",7","7",",7",,,"0",",7","0",",7","18",",7","0",",7","5",",7","0",",7","18",",7,12,+",,,"0.0",",,7,30,+","1.61",",,7,18,","75",",7,24,+",,,"632",",7","4.80",",,,7","0.0",",,,7","43.9",",7","56.9",",,,7","31.0",",,,7"
"USC00395406","MC LAUGHLIN 2 SW, SD US","45.78861","-100.82722","625.8","2016-05",,,"9",",7","5",",7","4",",7","0",",7","0",",7","0",",7","3",",7","0",",7","20",",7","0",",7","31",",7,14,","0",",,7,31,+","0.0",",,7,31,+","0.90",",,7,30,","89",",7,06,",,,"252",",7","2.11",",,,7","0.0",",,,7","57.1",",7","72.4",",,,7","41.9",",,,7"
"USC00395406","MC LAUGHLIN 2 SW, SD US","45.78861","-100.82722","625.8","2016-06",,,"163",",7","7",",7","3",",7","0",",7","0",",7","0",",7","0",",7","0",",7","28",",7","8",",7","42",",7,07,+","0",",,7,30,+","0.0",",,7,30,+","0.85",",,7,15,","102",",7,25,",,,"38",",7","1.35",",,,7","0.0",",,,7","69.2",",7","84.1",",,,7","54.2",",,,7"
"USC00395406","MC LAUGHLIN 2 SW, SD US","45.78861","-100.82722","625.8","2016-07",,,"236",",7","9",",7","7",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","9",",7","43",",7,01,","0",",,7,31,+","0.0",",,7,31,+","2.66",",,7,11,","100",",7,05,","6","7","6",",7","4.85",",,,7","0.0",",,,7","72.4",",7","87.1",",,,7","57.8",",,,7"
"USC00395406","MC LAUGHLIN 2 SW, SD US","45.78861","-100.82722","625.8","2016-08",,,"173",",7","6",",7","5",",7","0",",7","0",",7","0",",7","0",",7","0",",7","29",",7","12",",7","43",",7,26,","0",",,7,31,+","0.0",",,7,31,+","1.10",",,7,10,","101",",7,23,","34","7","29",",7","1.65",",,,7","0.0",",,,7","69.6",",7","85.9",",,,7","53.3",",,,7"
"USC00395406","MC LAUGHLIN 2 SW, SD US","45.78861","-100.82722","625.8","2016-09",,,"39",",7","6",",7","6",",7","0",",7","0",",7","0",",7","0",",7","0",",7","20",",7","2",",7","37",",7,29,","0",",,7,30,+","0.0",",,7,30,+","0.62",",,7,16,","91",",7,12,","202","7","167",",7","1.62",",,,7","0.0",",,,7","60.7",",7","73.9",",,,7","47.6",",,,7"
"USC00395406","MC LAUGHLIN 2 SW, SD US","45.78861","-100.82722","625.8","2016-10",,,"0",",7","5",",7","4",",7",,,"0",",7","0",",7","13",",7","0",",7","11",",7","0",",7","21",",7,14,+",,,"0.0",",,7,31,+","0.39",",,7,30,","79",",7,03,","705","7","503",",7","1.05",",,,7","0.0",",,,7","48.8",",7","61.0",",,,7","36.5",",,,7"
"USC00395406","MC LAUGHLIN 2 SW, SD US","45.78861","-100.82722","625.8","2016-11",,,"0",",7","3",",7","3",",7",,,"3",",7","0",",7","20",",7","2",",7","2",",7","0",",7","13",",7,19,",,,"4.0",",,7,30,+","0.40",",,7,30,","72",",7,05,","1438","7","733",",7","0.88",",,,7","10.0",",,,7","40.6",",7","53.0",",,,7","28.1",",,,7"
"USC00395406","MC LAUGHLIN 2 SW, SD US","45.78861","-100.82722","625.8","2016-12",,,"0",",7","7",",7","6",",7",,,"7",",7","15",",7","31",",7","26",",7","0",",7","0",",7","-29",",7,18,",,,"14.0",",,7,26,","1.10",",,7,26,","36",",7,21,","3152","7","1714",",7","2.79",",,,7","36.0",",,,7","9.7",",7","18.3",",,,7","1.1",",,,7"
"USC00395406","MC LAUGHLIN 2 SW, SD US","45.78861","-100.82722","625.8","2017-01",,,,,"3","5,7","1","5,7",,,"3","5,7",,,,,,,,,,,,,,,"4.0","5,,7,03,","0.35","5,,7,03,",,,,,,,"0.51","5,,,7","6.0","5,,,7",,,,,,
"USC00395406","MC LAUGHLIN 2 SW, SD US","45.78861","-100.82722","625.8","2017-02",,,"0",",7","4",",7","2",",7",,,"2",",7","6",",7","26",",7","10",",7","0",",7","0",",7","-11",",7,07,",,,"1.0",",,7,26,+","0.12",",,7,19,","62",",7,21,",,,"1146",",7","0.26",",,,7","2.0",",,,7","24.1",",7","33.8",",,,7","14.4",",,,7"
"USC00395406","MC LAUGHLIN 2 SW, SD US","45.78861","-100.82722","625.8","2017-03",,,"0",",7","5",",7","2",",7",,,"4",",7","3",",7","28",",7","10",",7","0",",7","0",",7","-8",",7,14,",,,"3.0",",,7,11,","0.20",",,7,11,","63",",7,30,+",,,"1056",",7","0.46",",,,7","7.0",",,,7","30.9",",7","41.7",",,,7","20.1",",,,7"
"USC00395406","MC LAUGHLIN 2 SW, SD US","45.78861","-100.82722","625.8","2017-04",,,"0",",7","2",",7","2",",7",,,"0",",7","0",",7","22",",7","0",",7","4",",7","0",",7","19",",7,17,+",,,"0.0",",,7,30,+","0.53",",,7,19,","78",",7,15,",,,"629",",7","0.84",",,,7","0.0",",,,7","44.0",",7","58.4",",,,7","29.7",",,,7"
"USC00395406","MC LAUGHLIN 2 SW, SD US","45.78861","-100.82722","625.8","2017-05",,,"17",",7","6",",7","5",",7","0",",7","0",",7","0",",7","1",",7","0",",7","18",",7","1",",7","27",",7,01,","0",",,7,31,+","0.0",",,7,31,+","0.81",",,7,16,","91",",7,08,",,,"275",",7","2.07",",,,7","0.0",",,,7","56.7",",7","71.5",",,,7","41.9",",,,7"
"USC00395406","MC LAUGHLIN 2 SW, SD US","45.78861","-100.82722","625.8","2017-06",,,"125",",7","5",",7","4",",7","0",",7","0",",7","0",",7","0",",7","0",",7","28",",7","8",",7","36",",7,01,","0",",,7,30,+","0.0",",,7,30,+","0.81",",,7,13,","102",",7,10,",,,"51",",7","2.02",",,,7","0.0",",,,7","67.5",",7","83.4",",,,7","51.5",",,,7"
"USC00395406","MC LAUGHLIN 2 SW, SD US","45.78861","-100.82722","625.8","2017-07",,,"310",",7","7",",7","6",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","16",",7","51",",7,01,","0",",,7,31,+","0.0",",,7,31,+","1.32",",,7,19,","102",",7,06,","3","7","3",",7","4.01",",,,7","0.0",",,,7","74.9",",7","91.0",",,,7","58.7",",,,7"
"USC00395406","MC LAUGHLIN 2 SW, SD US","45.78861","-100.82722","625.8","2017-08",,,"77",",7","7",",7","7",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","2",",7","45",",7,23,+","0",",,7,31,+","0.0",",,7,31,+","1.21",",,7,13,","91",",7,01,","32","7","28",",7","3.20",",,,7","0.0",",,,7","66.6",",7","79.9",",,,7","53.2",",,,7"
"USC00395406","MC LAUGHLIN 2 SW, SD US","45.78861","-100.82722","625.8","2017-09",,,"46",",7","5",",7","4",",7","0",",7","0",",7","0",",7","0",",7","0",",7","20",",7","2",",7","34",",7,17,+","0",",,7,30,+","0.0",",,7,30,+","0.71",",,7,23,","94",",7,12,","263","7","231",",7","1.18",",,,7","0.0",",,,7","58.8",",7","73.1",",,,7","44.5",",,,7"
"USC00395406","MC LAUGHLIN 2 SW, SD US","45.78861","-100.82722","625.8","2017-10",,,"0",",7","2",",7","1",",7","0",",7","0",",7","0",",7","18",",7","1",",7","8",",7","0",",7","16",",7,28,","0",",,7,31,+","0.0",",T,7,30,","0.18",",,7,22,","80",",7,18,","855","7","592",",7","0.19",",,,7","0.0",",T,,7","45.9",",7","60.1",",,,7","31.7",",,,7"
"USC00395406","MC LAUGHLIN 2 SW, SD US","45.78861","-100.82722","625.8","2017-11",,,"0",",7","3",",7","0",",7","0","2,7","0","1,7","0",",7","30",",7","9",",7","1",",7","0",",7","4",",7,22,+","0","2,,7,30,+","0.0","1,T,7,02,","0.08",",,7,02,","71",",7,24,","1882","7","1027",",7","0.19",",,,7","0.0","1,T,,7","30.8",",7","43.4",",,,7","18.1",",,,7"
"USC00395406","MC LAUGHLIN 2 SW, SD US","45.78861","-100.82722","625.8","2017-12",,,"0",",7","3",",7","1",",7",,,"3",",7","8",",7","30",",7","13",",7","0",",7","0",",7","-28",",7,31,",,,"3.0",",,7,04,","0.15",",,7,04,","53",",7,13,","3296","7","1414",",7","0.26",",,,7","6.0",",,,7","19.4",",7","29.6",",,,7","9.2",",,,7"
"USC00395406","MC LAUGHLIN 2 SW, SD US","45.78861","-100.82722","625.8","2018-02",,,"0",",7","7",",7","5",",7",,,"7",",7","19",",7","28",",7","25",",7","0",",7","0",",7","-18",",7,10,+",,,"4.0",",,7,09,","0.20",",,7,24,+","42",",7,15,",,,"1643",",7","1.04",",,,7","14.0",",,,7","6.3",",7","18.5",",,,7","-5.9",",,,7"
"USC00395406","MC LAUGHLIN 2 SW, SD US","45.78861","-100.82722","625.8","2018-03",,,"0",",7","6",",7","4",",7",,,,,"1",",7","31",",7","7",",7","0",",7","0",",7","-1",",7,08,",,,,,"0.35",",,7,19,","57",",7,28,",,,"1165",",7","1.04",",,,7",,,"27.4",",7","36.5",",,,7","18.3",",,,7"
"USC00395406","MC LAUGHLIN 2 SW, SD US","45.78861","-100.82722","625.8","2018-04",,,"0","1,7","6",",7","4",",7",,,"1","3,7","1","1,7","25","1,7","7",",7","3",",7","0",",7","0","1,7,04,",,,"5.0","3,,7,08,","0.66",",,7,24,","80",",7,30,",,,"884",",7","1.45",",,,7","5.0","3,,,7","34.4","1,7","47.6",",,,7","21.2","1,,,7"
"USC00395406","MC LAUGHLIN 2 SW, SD US","45.78861","-100.82722","625.8","2018-05",,,"63",",7","7",",7","4",",7","0",",7","0",",7","0",",7","0",",7","0",",7","20",",7","2",",7","35",",7,04,+","0",",,7,31,+","0.0",",,7,31,+","1.58",",,7,18,","93",",7,25,",,,"202",",7","2.58",",,,7","0.0",",,,7","60.5",",7","74.1",",,,7","46.9",",,,7"
"USC00395406","MC LAUGHLIN 2 SW, SD US","45.78861","-100.82722","625.8","2018-06",,,"154",",7","11",",7","9",",7","0",",7","0",",7","0",",7","0",",7","0",",7","29",",7","5",",7","44",",7,13,","0",",T,7,29,+","0.0",",,7,30,+","1.23",",,7,11,","94",",7,06,",,,"20",",7","3.53",",,,7","0.0",",,,7","69.5",",7","82.4",",,,7","56.6",",,,7"
"USC00395406","MC LAUGHLIN 2 SW, SD US","45.78861","-100.82722","625.8","2018-07",,,"220",",7","9",",7","6",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","12",",7","48",",7,27,","0",",,7,31,+","0.0",",,7,31,+","1.98",",,7,04,","102",",7,08,","8","7","8",",7","4.12",",,,7","0.0",",,,7","71.8",",7","85.9",",,,7","57.8",",,,7"
"USC00395406","MC LAUGHLIN 2 SW, SD US","45.78861","-100.82722","625.8","2018-08",,,"172",",7","4",",7","4",",7","0",",7","0",",7","0",",7","0",",7","0",",7","28",",7","9",",7","42",",7,30,","0",",T,7,24,","0.0",",,7,31,+","0.87",",,7,24,","101",",7,11,","46","7","38",",7","1.78",",,,7","0.0",",,,7","69.3",",7","84.5",",,,7","54.1",",,,7"
"USC00395406","MC LAUGHLIN 2 SW, SD US","45.78861","-100.82722","625.8","2018-09",,,"38",",7","5",",7","5",",7","0",",7","0",",7","0",",7","2",",7","0",",7","17",",7","0",",7","31",",7,29,","0",",,7,30,+","0.0",",,7,30,+","1.06",",,7,21,","89",",7,13,","276","7","229",",7","2.54",",,,7","0.0",",,,7","58.6",",7","70.5",",,,7","46.7",",,,7"
"USC00395406","MC LAUGHLIN 2 SW, SD US","45.78861","-100.82722","625.8","2018-10",,,"0",",7","3",",7","3",",7","0","3,7","0","2,7","0",",7","20",",7","0",",7","0",",7","0",",7","16",",7,16,+","0","3,,7,31,+","0.0","2,,7,31,+","0.61",",,7,05,","69",",7,19,","1031","7","755",",7","1.34",",,,7","0.0","2,,,7","40.6",",7","51.9",",,,7","29.4",",,,7"
"USC00395406","MC LAUGHLIN 2 SW, SD US","45.78861","-100.82722","625.8","2018-11",,,"0",",7","6",",7","3",",7","4",",7","1",",7","0",",7","28",",7","14",",7","0",",7","0",",7","3",",7,17,","3",",,7,18,+","4.0",",,7,17,","0.28",",,7,05,","60",",7,15,","2179","7","1149",",7","0.85",",,,7","4.0",",,,7","26.7",",7","34.5",",,,7","18.9",",,,7"
"USC00395406","MC LAUGHLIN 2 SW, SD US","45.78861","-100.82722","625.8","2018-12",,,"0",",7","4",",7","2",",7","10",",7","2",",7","1",",7","31",",7","12",",7","0",",7","0",",7","-11",",7,29,","6",",,7,29,+","5.6",",,7,26,","0.40",",,7,26,","54",",7,16,","3439","7","1259",",7","0.60",",,,7","7.0",",,,7","24.4",",7","34.2",",,,7","14.5",",,,7"
"USC00395406","MC LAUGHLIN 2 SW, SD US","45.78861","-100.82722","625.8","2019-01","0","7","0",",7","4",",7","1",",7",,,"2",",7","9",",7","31",",7","24",",7","0",",7","0",",7","-27",",7,31,",,,"5.0",",,7,18,","0.30",",,7,18,","46",",7,05,","5020","7","1581",",7","0.38",",,,7","6.5",",,,7","14.0",",7","23.3",",,,7","4.7",",,,7"
"USC00395406","MC LAUGHLIN 2 SW, SD US","45.78861","-100.82722","625.8","2019-02","0","7","0",",7","11",",7","5",",7",,,"9",",7","25",",7","28",",7","27",",7","0",",7","0",",7","-31",",7,09,",,,"4.0",",,7,17,+","0.22",",,7,07,","44",",7,02,","6864","7","1844",",7","1.12",",,,7","22.0",",,,7","-0.8",",7","7.9",",,,7","-9.6",",,,7"
"USC00395406","MC LAUGHLIN 2 SW, SD US","45.78861","-100.82722","625.8","2019-03","0","7","0",",7","3",",7","3",",7",,,"3",",7","7",",7","31",",7","14",",7","0",",7","0",",7","-20",",7,03,",,,"10.0",",,7,09,","0.75",",,7,14,","54",",7,28,","8240","7","1376",",7","1.60",",,,7","20.0",",,,7","20.6",",7","30.2",",,,7","11.0",",,,7"
"USC00395406","MC LAUGHLIN 2 SW, SD US","45.78861","-100.82722","625.8","2019-04","0","7","0",",7","4","2,7","2","2,7",,,"2","2,7","0",",7","19",",7","1",",7","4",",7","0",",7","21",",7,13,",,,"6.0","2,,7,12,","0.61","2,,7,28,","85",",7,21,","8914","7","673",",7","1.06","2,,,7","7.0","2,,,7","42.6",",7","54.9",",,,7","30.2",",,,7"
"USC00395406","MC LAUGHLIN 2 SW, SD US","45.78861","-100.82722","625.8","2019-05","8","7","8",",7","12",",7","8",",7","0",",7","0",",7","0",",7","8",",7","0",",7","6",",7","0",",7","24",",7,03,+","0",",,7,31,+","0.0",",,7,31,+","0.76",",,7,17,","87",",7,31,+","9408","7","494",",7","3.54",",,,7","0.0",",,,7","49.3",",7","60.6",",,,7","38.0",",,,7"
"USC00395406","MC LAUGHLIN 2 SW, SD US","45.78861","-100.82722","625.8","2019-06","119","7","111",",7","6",",7","3",",7","0",",7","0",",7","0",",7","0",",7","0",",7","27",",7","5",",7","42",",7,01,","0",",,7,30,+","0.0",",,7,30,+","1.05",",,7,19,","96",",7,30,","9456","7","48",",7","1.88",",,,7","0.0",",,,7","67.1",",7","81.1",",,,7","53.0",",,,7"
"USC00395406","MC LAUGHLIN 2 SW, SD US","45.78861","-100.82722","625.8","2019-07","346","7","227",",7","10","1,7","8","1,7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","9",",7","53",",7,30,+","0",",,7,31,+","0.0",",,7,31,+","2.33","1,,7,09,","95",",7,15,","0","7","0",",7","5.98","1,,,7","0.0",",,,7","72.3",",7","85.1",",,,7","59.5",",,,7"
"USC00395406","MC LAUGHLIN 2 SW, SD US","45.78861","-100.82722","625.8","2019-08","453","7","106",",7","5","1,7","4","1,7","0",",7","0",",7","0",",7","0",",7","0",",7","29",",7","2",",7","44",",7,30,","0",",,7,31,+","0.0",",,7,31,+","1.21","1,,7,12,","90",",7,07,+","45","7","45",",7","2.66","1,,,7","0.0",",,,7","67.0",",7","79.3",",,,7","54.7",",,,7"
"USC00395406","MC LAUGHLIN 2 SW, SD US","45.78861","-100.82722","625.8","2019-09","475","7","22",",7","7",",7","7",",7","0",",7","0",",7","0",",7","0",",7","0",",7","16",",7","0",",7","35",",7,27,","0",",,7,30,+","0.0",",,7,30,+","2.16",",,7,11,","87",",7,15,","249","7","204",",7","5.85",",,,7","0.0",",,,7","58.9",",7","70.3",",,,7","47.6",",,,7"
"USC00395406","MC LAUGHLIN 2 SW, SD US","45.78861","-100.82722","625.8","2019-10","475","7","0",",7","5","2,7","4","2,7",,,"1",",7","0",",7","22",",7","3",",7","1",",7","0",",7","12",",7,31,",,,"7.0",",,7,10,","2.66","2,,7,21,","72",",7,09,","1094","7","844",",7","4.65","2,,,7","7.0",",,,7","37.8",",7","47.5",",,,7","28.0",",,,7"
"USC00395406","MC LAUGHLIN 2 SW, SD US","45.78861","-100.82722","625.8","2019-11","475","7","0",",7","5","2,7","2","2,7",,,"3","2,7","2",",7","29",",7","10",",7","0",",7","0",",7","-2",",7,11,",,,"16.0","2,,7,30,","1.15","2,,7,30,","57",",7,25,","2203","7","1109",",7","1.48","2,,,7","22.0","2,,,7","28.0",",7","38.1",",,,7","17.9",",,,7"
"USC00395406","MC LAUGHLIN 2 SW, SD US","45.78861","-100.82722","625.8","2019-12","475","7","0",",7","3",",7","2",",7",,,"3",",7","8",",7","31",",7","23",",7","0",",7","0",",7","-10",",7,12,+",,,"4.0",",,7,28,+","0.15",",,7,28,+","41",",7,22,","3659","7","1456",",7","0.32",",,,7","9.0",",,,7","18.0",",7","26.9",",,,7","9.2",",,,7"
"USC00395406","MC LAUGHLIN 2 SW, SD US","45.78861","-100.82722","625.8","2020-01","0",,"0",",7","4",",7","2",",7",,,"4",",7","10",",7","31",",7","23",",7","0",",7","0",",7","-25",",7,16,",,,"3.0",",,7,14,","0.18",",,7,14,","42",",7,05,","5234",,"1575",",7","0.36",",,,7","7.0",",,,7","14.2",",7","23.1",",,,7","5.3",",,,7"
"USC00395406","MC LAUGHLIN 2 SW, SD US","45.78861","-100.82722","625.8","2020-02","0",,"0",",7","2",",7","0",",7",,,"2",",7","8",",7","29",",7","15",",7","0",",7","0",",7","-17",",7,14,+",,,"1.0",",,7,24,+","0.02",",,7,24,","48",",7,23,","6543",,"1309",",7","0.03",",,,7","2.0",",,,7","19.9",",7","30.4",",,,7","9.3",",,,7"
"USC00395406","MC LAUGHLIN 2 SW, SD US","45.78861","-100.82722","625.8","2020-03","0",,"0",",7","2",",7","0",",7",,,"1",",7","0",",7","31",",7","5",",7","0",",7","0",",7","5",",7,21,",,,"1.0",",,7,14,","0.02",",,7,04,","66",",7,31,","7522",,"978",",7","0.03",",,,7","1.0",",,,7","33.4",",7","44.3",",,,7","22.5",",,,7"
"USC00395406","MC LAUGHLIN 2 SW, SD US","45.78861","-100.82722","625.8","2020-04","0",,"0",",7","5",",7","1",",7","4",",7","2",",7","0",",7","21",",7","3",",7","4",",7","0",",7","3",",7,04,","3",",,7,04,+","2.0",",,7,03,+","0.26",",,7,27,","78",",7,22,","8286",,"764",",7","0.48",",,,7","4.0",",,,7","39.5",",7","54.0",",,,7","25.1",",,,7"
"USC00395406","MC LAUGHLIN 2 SW, SD US","45.78861","-100.82722","625.8","2020-05","7",,"7",",7","6",",7","4",",7","0",",7","0",",7","0",",7","6",",7","0",",7","16",",7","0",",7","22",",7,11,","0",",,7,31,+","0.0",",,7,31,+","1.76",",,7,23,","82",",7,22,","8656",,"370",",7","2.89",",,,7","0.0",",,,7","53.3",",7","66.9",",,,7","39.7",",,,7"
"USC00395406","MC LAUGHLIN 2 SW, SD US","45.78861","-100.82722","625.8","2020-06","158",,"151",",7","8",",7","5",",7","0",",7","0",",7","0",",7","0",",7","0",",7","29",",7","9",",7","42",",7,19,","0",",,7,30,+","0.0",",,7,30,+","0.38",",,7,28,","94",",7,28,","8679",,"23",",7","1.18",",,,7","0.0",",,,7","69.3",",7","83.8",",,,7","54.7",",,,7"
"USC00395406","MC LAUGHLIN 2 SW, SD US","45.78861","-100.82722","625.8","2020-07","406",,"247",",7","8","1,7","8","1,7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","9",",7","53",",7,11,+","0",",,7,31,+","0.0",",,7,31,+","2.65","1,,7,04,","100",",7,17,","0",,"0",",7","5.30","1,,,7","0.0",",,,7","73.0",",7","87.7",",,,7","58.3",",,,7"
"USC00395406","MC LAUGHLIN 2 SW, SD US","45.78861","-100.82722","625.8","2020-08","600",,"194",",7","6",",7","6",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","8",",7","47",",7,29,","0",",,7,31,+","0.0",",,7,31,+","2.20",",,7,12,","94",",7,21,","7",,"7",",7","4.85",",,,7","0.0",",,,7","71.0",",7","85.7",",,,7","56.4",",,,7"
"USC00395406","MC LAUGHLIN 2 SW, SD US","45.78861","-100.82722","625.8","2020-10",,,"0",",7","3",",7","3",",7",,,"2","1,7","2",",7","20",",7","6",",7","8",",7","0",",7","-3",",7,26,",,,"4.0","1,,7,21,","0.28",",,7,21,","81",",7,07,",,,"820",",7","0.52",",,,7","6.0","1,,,7","38.6",",7","51.5",",,,7","25.6",",,,7"
"USC00395406","MC LAUGHLIN 2 SW, SD US","45.78861","-100.82722","625.8","2020-11",,,"0",",7","1",",7","0",",7","0",",7","0",",7","0",",7","29",",7","0",",7","5",",7","0",",7","5",",7,12,+","0",",,7,30,+","0.0",",,7,30,+","0.05",",,7,07,","77",",7,06,",,,"839",",7","0.05",",,,7","0.0",",,,7","37.0",",7","52.1",",,,7","21.9",",,,7"
"USC00395406","MC LAUGHLIN 2 SW, SD US","45.78861","-100.82722","625.8","2021-11",,,"0","1,7","5",",7","1",",7","0",",7","0",",7","0","1,7","25","1,7","2",",7","0",",7","0",",7","4","1,7,18,","0",",,7,30,+","0.2",",,7,12,","0.12",",,7,10,","65",",7,07,+",,,"848",",7","0.20",",,,7","0.3",",,,7","35.4","1,7","47.8",",,,7","23.0","1,,,7"
"USC00395406","MC LAUGHLIN 2 SW, SD US","45.78861","-100.82722","625.8","2021-12",,,"0",",7","11",",7","1",",7","11",",7","5",",7","8",",7","30",",7","15",",7","1",",7","0",",7","-19",",7,29,","7",",,7,31,+","3.0",",,7,27,","0.12",",,7,27,","70",",7,02,",,,"1399",",7","0.41",",,,7","11.0",",,,7","19.9",",7","29.9",",,,7","9.9",",,,7"
